Mean H,Mean S,Mean V,Std H,Std S,Std V,Ratio S/H,Ratio V/S,Entropy H,Prop Kuning,Prop Hijau,Std Gray,Label,Filename
85.32541666666667,187.61369791666667,161.515,5.922225073938755,29.48097355838868,33.832071261353974,2.198801755186066,0.8608912525290578,4.484591484069824,0.0,0.0,27.94889189575165,mentah,mentah-1.jpg
80.48416666666667,146.89583333333334,141.99244791666666,6.704449652200313,37.64130022513687,33.9873443855607,1.8251517182280093,0.9666199171780512,4.571606636047363,0.0,0.01328125,30.40103328193591,mentah,mentah-2.jpg
84.62,169.69026041666666,111.47067708333331,5.12145975284391,26.33442077662838,30.962957952472145,2.005320732255487,0.6569067089681818,4.234196186065674,0.0,0.0165625,23.353059682299985,mentah,mentah-3.jpg
43.06578125,135.66119791666668,190.79057291666663,14.573084347881949,45.620842899910656,48.01727710640653,3.1500918473584685,1.4063753068884997,5.630580902099609,0.3552083333333333,0.2669270833333333,40.67617201413931,mentah,mentah-4.jpg
19.847708333333333,147.82744791666667,204.39203125,20.369468445402887,65.5731498877033,39.659479071831285,7.448082718324214,1.3826391533108815,4.952091217041016,0.2141145833333333,0.00703125,43.56082702278213,matang,matang-1.jpg
15.261770833333332,176.82010416666665,202.448125,6.428996567439534,46.85895205282711,42.429036547130174,11.585810731895256,1.14493832307549,4.3563618659973145,0.1811979166666666,0.00203125,39.49853838221862,matang,matang-2.jpg
65.64848958333333,71.14036458333334,175.69369791666668,25.30083234817203,31.65562640669763,49.11566049761603,1.0836556057618454,2.4696763117385654,6.203393459320068,0.0378645833333333,0.4405729166666666,42.89205874184811,mentah,mentah-5.jpg
84.674375,58.51583333333333,170.15526041666666,36.26675919524712,24.25087754712302,45.02679189052909,0.6910688909442133,2.90784940836251,6.726955413818359,0.0435416666666666,0.3870833333333333,40.888420235215705,mentah,mentah-6.jpg
95.29666666666668,91.48291666666668,163.56098958333334,15.917515553279316,24.714743824818196,47.06865142467321,0.9599801364181884,1.7878854070693992,5.847321510314941,0.0001041666666666,0.0530208333333333,39.935656660505984,mentah,mentah-7.jpg
78.56630208333333,61.58447916666667,162.15088541666665,28.623118203655107,20.536465249333094,51.53597443218058,0.783853505830152,2.6329825514641554,6.420309066772461,0.0178125,0.3696875,48.989368149926754,mentah,mentah-8.jpg
84.7596875,76.81083333333333,160.086875,26.908311911049783,22.88181927802556,54.220097890306086,0.9062188233191056,2.084170255822821,6.262429237365723,0.0020833333333333,0.29078125,48.022575963019975,mentah,mentah-9.jpg
99.58703125,104.01244791666667,150.19536458333334,20.26666054702131,30.73289838212526,58.34228213536828,1.0444375755230773,1.44401322295131,5.93785285949707,5.208333333333334e-05,0.0861458333333333,49.6323841833356,mentah,mentah-10.jpg
91.69765625,105.36005208333331,153.860625,22.371552218688414,34.125283851038574,62.52322194947017,1.1489938227662728,1.4603315711631386,6.02803373336792,0.00078125,0.233125,53.00740824950252,mentah,mentah-11.jpg
65.15020833333334,57.51833333333333,181.01010416666668,48.97270009018559,36.05202949288092,44.10996913479404,0.8828571078464791,3.1469978736638398,6.664233207702637,0.19984375,0.03171875,43.59127586119265,matang,matang-3.jpg
26.914791666666662,107.23979166666666,188.0528125,25.855917479497748,56.38006074807473,48.82907606307104,3.9844169388578687,1.7535729232745534,4.752209186553955,0.5230208333333334,0.0013020833333333,42.77753278907896,matang,matang-4.jpg
53.495625,84.52994791666667,167.40880208333334,46.40269592591263,46.76417720637191,54.17562985734448,1.5801279471991811,1.9804671173310209,6.498407363891602,0.3994270833333333,0.0311458333333333,51.87840856833626,matang,matang-5.jpg
57.84364583333333,75.74270833333334,165.85729166666667,49.753342970175375,38.830790094094105,59.83727194231255,1.3094384724155936,2.1897456985469077,6.381532669067383,0.4134895833333333,0.01375,57.72422592826106,matang,matang-6.jpg
53.08348958333333,102.68635416666666,183.1659375,48.88426338375989,42.00583244770381,53.28497937736388,1.9344307548047788,1.7837415803592944,5.75498104095459,0.3042708333333333,0.0077604166666666,49.7934204557059,matang,matang-7.jpg
36.8040625,114.69770833333334,176.92322916666666,52.71552036794061,41.96672385849211,58.67630699074783,3.1164406692583637,1.5425174252594474,4.938818454742432,0.1546875,0.0002083333333333,55.18061230905267,matang,matang-8.jpg
58.727864583333336,82.86744791666666,186.52546875,36.745201708046125,35.597408653747124,34.498659051371455,1.4110411538745522,2.2508892325087864,6.046905040740967,0.30921875,0.0467708333333333,35.70423367109187,matang,matang-9.jpg
22.983072916666668,100.63197916666668,196.79895833333333,30.14187070710525,47.910944711686,22.64293715668525,4.37852395744921,1.9556302122518407,4.649607181549072,0.1825,0.0015625,30.384691766534136,matang,matang-10.jpg
