Mean H,Mean S,Mean V,Std H,Std S,Std V,Ratio S/H,Ratio V/S,Entropy H,Prop Kuning,Prop Hijau,Std Gray,Label,Filename
42.16729167,128.85375,119.8754688,45.17151726,57.61558823,37.60599135,3.05577414,0.9303218529,5.833646774,0.60421875,0.01177083333,34.9543254,mentah,mentah-1.jpg
44.25380208,128.9788021,119.8948958,56.3882201,54.05459931,36.60267942,2.914524106,0.9295704767,5.883728504,0.2853645833,0.0040625,35.49379655,mentah,mentah-2.jpg
53.015625,88.34130208,123.6973958,57.85023647,42.45093519,41.04371899,1.666325454,1.400221402,6.252829075,0.45140625,0.01140625,40.77683461,mentah,mentah-3.jpg
38.74796875,144.2181771,151.0948438,46.37733789,51.44492254,27.49484638,3.721953551,1.047682313,5.638704777,0.57,0.0025,22.07074915,mentah,mentah-4.jpg
69.91630208,101.4740104,120.9730729,67.82841653,42.69725976,29.15041906,1.451363886,1.192158076,6.639697075,0.26328125,0.01348958333,23.08687707,mentah,mentah-5.jpg
41.23911458,148.0270833,139.248125,48.91347336,50.37001315,24.15556347,3.589481708,0.9406935032,6.017148972,0.4521354167,0.00453125,24.49470792,mentah,mentah-6.jpg
65.00328125,81.47364583,136.4043229,36.91191852,37.90617575,25.14303897,1.253377241,1.674213849,6.346763611,0.05104166667,0.5558854167,24.00316299,mentah,mentah-7.jpg
45.6428125,111.3566667,143.3346875,41.17684827,42.46476943,31.5888325,2.439741028,1.287167432,6.514955521,0.3565104167,0.1209895833,28.39218829,mentah,mentah-8.jpg
48.09838542,102.2521354,138.3141667,33.14876596,44.97072104,37.9187364,2.12589494,1.352677404,6.543760777,0.2020833333,0.3636458333,34.60309071,mentah,mentah-9.jpg
50.63223958,113.5094271,138.2882292,43.76498448,55.77783698,32.67604638,2.241840487,1.218297198,6.31645155,0.3370833333,0.08786458333,32.35722495,mentah,mentah-10.jpg
33.89614583,176.5653646,197.7670833,54.50457307,80.45003301,39.28638467,5.209008522,1.120078519,5.009717941,0.006614583333,0.003385416667,29.11214663,matang,matang-1.jpg
28.23390625,205.9091146,197.2555208,45.8157636,66.84222733,41.81759026,7.292970368,0.9579736752,4.794334888,0.03083333333,0.00328125,29.39760351,matang,matang-2.jpg
32.85421875,189.5983854,212.53125,54.81457045,78.52593924,37.47175273,5.770897465,1.120954898,4.791000843,0.0103125,0.00234375,28.3806054,matang,matang-3.jpg
32.66380208,162.6757292,159.3888021,47.15424316,75.17952441,45.5718998,4.980304465,0.9797945465,5.041545868,0.25921875,0.00078125,41.78893316,matang,matang-4.jpg
39.58401042,130.1272917,149.2269271,54.44865437,72.50480117,33.27811803,3.287369254,1.146776466,5.699152946,0.1805208333,0.005364583333,33.68612969,matang,matang-5.jpg
52.62911458,114.3746354,158.3150521,62.51008499,72.22868783,43.13782976,2.173219416,1.38417961,5.908630371,0.2233333333,0.006302083333,42.40623028,matang,matang-6.jpg
26.74734375,178.8535938,166.4728125,42.12061016,46.85518662,44.07017948,6.686777145,0.9307769539,4.616895676,0.09671875,0.0009895833333,36.01062768,matang,matang-7.jpg
29.07588542,183.7158333,159.5713021,44.24014629,51.75178921,49.40263066,6.318492714,0.8685767062,4.700864792,0.1252604167,0.001302083333,37.501725,matang,matang-8.jpg
61.10911458,134.7056771,153.3354688,68.14257816,71.81276646,58.17478972,2.204346372,1.13829989,5.964840889,0.07364583333,0.01520833333,47.44327558,matang,matang-9.jpg
36.0909375,167.9761458,151.5552604,57.20768962,65.95343886,37.70762479,4.654245939,0.9022427002,4.973786831,0.02083333333,0.00125,32.27509864,matang,matang-10.jpg
