Mean H,Mean S,Mean V,Std H,Std S,Std V,Ratio S/H,Ratio V/S,Entropy H,Prop Kuning,Prop Hijau,Std Gray,Label,Filename
39.10746483333333,145.63208916666667,152.09825383333333,29.524727068615928,81.46652262914733,54.036700422190535,3.723893956010089,1.0444006143128275,5.153624534606934,0.6550129166666666,0.0343025833333333,50.077541477858624,matang,matang-1.jpg
36.61864341666666,153.4127905,158.92809916666667,28.903985755826387,77.36738289164958,48.12750667172395,4.189471107918334,1.0359507071684455,4.916192531585693,0.6886555,0.0213503333333333,46.01076211368108,matang,matang-10.jpg
29.086396083333334,126.94744441666668,169.14293583333333,48.15252805374588,68.8037348186419,40.8080975993844,4.364493985711361,1.332385407888312,4.7954511642456055,0.108921,0.0008413333333333,44.533973362657065,matang,matang-11.jpg
34.45550166666666,107.32906283333334,174.24786383333333,53.6666257360972,74.39086667271991,41.47679630050352,3.115004179060467,1.623491745837731,5.143285751342773,0.10281275,0.00068925,45.60749652970748,matang,matang-12.jpg
39.5318315,105.86805416666668,176.45509691666666,57.021029256075984,70.97363915424562,38.340184157266485,2.6780450935144686,1.6667452862732597,4.952305316925049,0.0959739166666666,0.0010590833333333,42.28248822781349,matang,matang-13.jpg
46.29609683333333,109.29356175,169.13519108333332,61.33455371157943,71.1549631338691,41.15066869186518,2.360750594935735,1.5475310064000478,5.294126510620117,0.1614171666666666,0.0012813333333333,43.76548163721377,matang,matang-14.jpg
30.442124083333333,100.17468133333334,170.80875541666666,46.57381693482154,66.3207944157169,39.81347188778373,3.2906589616585933,1.7051088767351128,4.84661865234375,0.1707921666666666,0.0007621666666666,40.68858371952379,matang,matang-15.jpg
40.00878683333333,101.14917758333333,181.17262775,57.62162532670836,62.9783176270371,36.43272779717797,2.528173441573251,1.7911426881282473,5.064234733581543,0.0954608333333333,0.00212125,40.49293352819387,matang,matang-16.jpg
16.928422916666666,117.26930283333331,187.38582408333332,16.23423072721572,65.07656059968109,35.1017792335382,6.927357269902838,1.5979101399668958,4.548789978027344,0.1026655833333333,0.00404,39.79067732520301,matang,matang-17.jpg
27.02349,113.59833191666668,169.71525725,42.64865468632317,63.11076851854073,40.38928316789397,4.203686862052165,1.493994140992828,4.874380111694336,0.14695625,0.0031119166666666,41.67761137993045,matang,matang-18.jpg
30.700338666666667,113.00806083333332,171.2954935,48.83906439438249,67.34638052404625,37.77115812483721,3.6810025208617065,1.5157810609175886,4.774831771850586,0.0991109166666666,0.0022465833333333,40.36674208867571,matang,matang-19.jpg
38.148822333333335,134.2322495,155.02530991666666,29.96507179611678,80.80538454523365,55.362987518661306,3.5186463461612103,1.1549035268728876,5.224325180053711,0.5869565,0.017777,53.48393017450631,matang,matang-2.jpg
24.710617166666665,108.51860591666669,171.61221491666666,39.53956083986145,65.91554936548131,36.19615618145769,4.391576352341739,1.5814080696389516,4.83324146270752,0.1020524166666666,0.0027248333333333,39.15375998302695,matang,matang-20.jpg
40.28693808333333,124.34055975,135.55764508333334,34.03258779150263,71.28479018911865,55.27457861631364,3.086373271383134,1.0902125135495715,5.197516441345215,0.51358625,0.0238074166666666,54.792233025066366,matang,matang-3.jpg
34.8506255,118.25051791666668,166.435606,26.23957254336948,81.70057578962808,48.10236418735322,3.3930663306460125,1.4074829849156385,5.141194820404053,0.6186089166666666,0.0139379166666666,48.41606945355988,matang,matang-4.jpg
38.54430308333333,138.10464141666668,150.02092366666668,30.27718290897411,82.11226530239297,57.168281048440775,3.5830095380888625,1.0862843657166057,5.1273722648620605,0.59439175,0.0237595,54.84782251177389,matang,matang-5.jpg
38.578982833333335,149.6116245,148.23479858333334,29.08451923925692,83.31165356241785,53.761728587431016,3.8780593663070255,0.9907972670623644,4.987105369567871,0.7076974166666666,0.0238851666666666,49.16141986539522,matang,matang-6.jpg
38.41865441666667,140.84206333333333,147.31595133333337,30.14211361306202,82.45312190072599,57.83838073535857,3.665980207063982,1.04596551191545,5.218005180358887,0.5844735833333333,0.0176840833333333,53.44818998761373,matang,matang-7.jpg
38.39839833333333,140.54323925,142.83172891666666,29.55194227572864,82.32485028957294,52.92794530862229,3.6601318999984582,1.0162830991803518,5.040646553039551,0.63800375,0.0260300833333333,49.2226453351021,matang,matang-8.jpg
39.01031991666667,148.33041883333334,149.48516641666666,29.32840700440423,87.78504205668851,52.53689955765818,3.802336948961845,1.0077849001881525,5.097046852111816,0.5937494166666667,0.059029,48.39111832693115,matang,matang-9.jpg
