Mean H,Mean S,Mean V,Std H,Std S,Std V,Ratio S/H,Ratio V/S,Entropy H,Prop Kuning,Prop Hijau,Std Gray,Label,Filename
27.192916666666665,171.73265625,114.20395833333332,3.91054554928792,24.302381918294948,35.63955060974999,6.315342896155103,0.6650101045253721,3.683135747909546,1.0,0.0,31.98013370208433,mentah,mentah-1.jpg
28.91046875,152.20838541666666,132.40640625,11.51521886050254,43.64728135025274,16.55934059808223,5.264817187320589,0.8699021225967253,3.606632947921753,0.9497916666666668,0.01375,18.64489097762708,mentah,mentah-2.jpg
31.444010416666668,158.33161458333333,136.45046875,19.14746476255342,49.71726079895648,24.163269404655075,5.035348930743311,0.8618017348655649,3.628633499145508,0.911875,0.0022916666666666,24.68180644124365,mentah,mentah-3.jpg
29.315885416666667,140.74255208333332,131.33390625,11.572252992404028,47.19833177828997,23.006109160384863,4.800895557954488,0.9331498894573024,3.727844715118408,0.9661979166666668,0.0008333333333333,21.945585987465105,mentah,mentah-4.jpg
29.264635416666668,130.64838541666666,138.51927083333334,11.614606436706282,67.75973302240882,22.80788294577811,4.464376162994969,1.060244715532592,3.8201630115509033,0.9651041666666668,0.0110416666666666,27.31382055589029,mentah,mentah-5.jpg
27.009166666666665,149.16885416666668,125.74552083333332,8.393196608298625,48.05173566865613,17.284775657219253,5.522895273988977,0.842974313277854,3.9608328342437744,0.9825,0.0010416666666666,18.877484726251105,mentah,mentah-6.jpg
31.344375,140.39921875,120.61109375,16.301417040430618,61.02819404291469,24.09236678588008,4.47924624298738,0.8590580932945474,4.15786075592041,0.8639583333333334,0.0783333333333333,27.398082798917063,mentah,mentah-7.jpg
26.93166666666667,169.02026041666667,110.3265625,9.427967997164371,41.37265421264207,21.44711574082306,6.275890747859119,0.6527416044716076,3.5160036087036133,0.97125,0.0045833333333333,18.63231321279573,mentah,mentah-8.jpg
28.269166666666667,156.47807291666666,112.49385416666668,13.36924515341918,58.18829742055542,24.24140018773804,5.535289363456287,0.7189112498686218,3.670353412628174,0.95,0.0075,23.541071013620343,mentah,mentah-9.jpg
25.96307291666667,151.9059375,127.54348958333334,4.542902079858552,43.89995143026274,22.067561607998478,5.85084359925862,0.8396214347258085,3.236134529113769,0.9878125,0.001875,20.475887343409564,mentah,mentah-10.jpg
